code,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,boormeester,modified,grondwaterstand,broId,geoLatitude,geoLongitude
"B03","2024-09-22T22:00:00.000Z","0.37","106805.157","420786.681","801028224","2382","2592","801028226","2024-09-30T09:12:23.000Z","Sander","","","","",""
"LIEF008_G","2021-04-08T22:00:00.000Z","2.8","271432.599","558425.762","798690506","2382","","798691022","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:46:21.000Z","0.27","GMW000000060660","",""
"LIEF009_1_G","2021-04-08T22:00:00.000Z","3.669","271115.411","558947.295","798690506","2382","","798690992","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:45:45.000Z","0.4","GMW000000060662","",""
"LIEF009_2_G","2021-04-08T22:00:00.000Z","3.669","271115.713","558946.374","798690506","2382","","798690956","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:44:19.000Z","0","GMW000000060663","",""
"LIEF010_G","2021-04-08T22:00:00.000Z","3.208","270775.87","559013.521","798690506","2382","","798690938","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:42:04.000Z","0.01","GMW000000060664","",""
"LIEF014_G","2021-04-08T22:00:00.000Z","4.606","271424.404","558888.704","798690506","2382","","798690914","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:41:38.000Z","0.74","GMW000000060670","",""
"LIEF012_1_G","2021-04-08T22:00:00.000Z","3.497","271535.762","558790.799","798690506","2382","","798690892","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:40:56.000Z","0.31","GMW000000060666","",""
"LIEF012_2_G","2021-04-08T22:00:00.000Z","3.497","271536.503","558790.856","798690506","2382","","798690854","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:40:36.000Z","0.11","GMW000000060668","",""
"LIEF016_1_G","2021-04-07T22:00:00.000Z","3.085","270950.093","558514.792","798690506","2382","","798690834","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:39:49.000Z","0.09","GMW000000060667","",""
"LIEF016_2_G","2021-04-07T22:00:00.000Z","3.085","270950.519","558515.726","798690506","2382","","798690810","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:39:30.000Z","0.08","GMW000000060671","",""
"LIEF015_G","2021-04-07T22:00:00.000Z","3.414","271024.921","558546.183","798690506","2382","","798690794","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:39:07.000Z","0.18","GMW000000060665","",""
"LIEF005_G","2021-04-07T22:00:00.000Z","5.008","271405.844","558675.238","798690506","2382","","798690766","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:38:43.000Z","0.02","GMW000000060654","",""
"LIEF006_1_G","2021-04-07T22:00:00.000Z","3.465","271287.059","558689.091","798690506","2382","","798690738","2024-09-28T09:25:26.000Z","Veldwerker","2024-09-28T09:38:20.000Z","0.2","GMW000000060655","",""
"LIEF006_2_G","2021-04-07T22:00:00.000Z","3.465","271288.295","558690.904","798690506","2382","","798690712","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:37:38.000Z","0.23","GMW000000060653","",""
"LIEF007_G","2021-04-07T22:00:00.000Z","3.971","271187.329","558750.445","798690506","2382","","798690686","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:37:19.000Z","0.23","GMW000000060659","",""
"LIEF004_G","2021-04-07T22:00:00.000Z","3.613","271166.977","558696.747","798690506","2382","","798690664","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:36:53.000Z","0.02","GMW000000060661","",""
"LIEF002_1_G","2021-04-07T22:00:00.000Z","0.731","271333.035","558585.488","798690506","2382","","798690634","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:35:11.000Z","0.06","GMW000000060658","",""
"LIEF003_G","2021-04-07T22:00:00.000Z","3.525","271224.369","558626.345","798690506","2382","","798690608","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:36:23.000Z","0.15","GMW000000060669","",""
"LIEF002_2_G","2021-04-07T22:00:00.000Z","3.731","271332.502","558585.327","798690506","2382","","798690569","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:35:26.000Z","0.04","GMW000000060656","",""
"LIEF001_G","2021-04-07T22:00:00.000Z","3.563","271394.168","558519.739","798690506","2382","","798690543","2024-09-28T09:25:25.000Z","Veldwerker","2024-09-28T09:29:30.000Z","0.02","GMW000000060657","",""
"BBM003_G","2024-09-26T10:00:00.000Z","2.05","113098.946","409626.12","797738047","2382","2577","797746807","2024-09-27T09:30:44.000Z","","","","","",""
"BBM002_G","2024-09-26T10:00:00.000Z","1.87","113000.465","410153.666","797738047","2382","2577","797741453","2024-09-27T09:03:57.000Z","","","","","",""
"BBM001_G","2024-09-25T22:00:00.000Z","2.251","113431.466","409949.017","797738047","2382","2577","797738422","2024-09-27T08:45:59.000Z","","2024-09-27T09:06:27.000Z","","","",""
"GG001_G","2015-10-31T23:00:00.000Z","1.008","135439.768","218762.237","795607952","2382","","795608644","2024-09-25T11:58:26.000Z","","","","","",""
"WAHP814X_G","2012-07-26T22:00:00.000Z","6.277","141801.342","214948.728","795607952","2382","","795608266","2024-09-25T11:57:29.000Z","","","","","",""
"KORH02_G","2024-09-18T22:00:00.000Z","13.387","171168.345","396609.127","788042061","2382","2592","789952810","2024-09-19T14:10:06.000Z","Sander","2024-09-26T12:17:36.000Z","","","",""
"KORH03_G","2024-09-18T22:00:00.000Z","13.283","171314.709","396591.784","788042061","2382","2592","789952790","2024-09-19T14:10:06.000Z","Sander","2024-09-26T12:18:52.000Z","","","",""
"KORH01_G","2024-09-18T22:00:00.000Z","13.382","171261.108","396672.852","788042061","2382","2592","789952770","2024-09-19T14:10:06.000Z","Sander","2024-09-26T12:15:31.000Z","","","",""
"UDE077_G","2024-09-18T22:00:00.000Z","15.498","170049.284","408897.952","256008357","2382","2582","789926158","2024-09-19T11:26:16.000Z","Sander","2024-11-04T12:49:54.000Z","","GMW000000085188","",""
"UDE078_G","2024-09-18T22:00:00.000Z","15.261","169961.822","408719.519","256008357","2382","2592","789926138","2024-09-19T11:26:16.000Z","Sander","2024-11-04T12:50:35.000Z","","GMW000000085191","",""
"STH01_G","2024-09-16T22:00:00.000Z","9.634","168343.335","404553.09","788042061","2382","2592","788042089","2024-09-17T12:08:52.000Z","rob","2024-09-18T14:35:25.000Z","","","",""
"STH03_G","2024-09-16T22:00:00.000Z","9.66","168335.696","404457.858","788042061","2382","2592","788042075","2024-09-17T12:08:52.000Z","rob","2024-09-26T12:13:03.000Z","","","",""
"STH02_G","2024-09-16T22:00:00.000Z","9.571","168253.142","404504.525","788042061","2382","2592","788042063","2024-09-17T12:08:52.000Z","rob","2024-09-26T12:11:08.000Z","","","",""
"BOS_OPPW_3","2024-09-08T22:00:00.000Z","21.054","203114.105","370324.524","783444425","17665869","2687","783449721","2024-09-12T07:57:54.000Z","","","","","",""
"BOS_AFV_1","2024-09-08T22:00:00.000Z","20.158","203261.913","370476.951","783444425","17665869","2687","783449333","2024-09-12T07:55:50.000Z","","","","","",""
"BOS_OPPW_2","2024-09-08T22:00:00.000Z","17.051","204452.673","370744.597","783444425","17665869","2687","783445698","2024-09-12T07:35:32.000Z","","","","","",""
"BOS_OPPW_1","2024-09-08T22:00:00.000Z","16.984","204699.457","371202.717","783444425","17665869","2687","783444515","2024-09-12T07:25:34.000Z","","","","","",""
"HORST12_G","2021-04-13T22:00:00.000Z","22.88","200497.697","385528.918","20676865","2382","2582","781609961","2024-09-10T15:05:34.000Z","","","","","",""
"1.21","2024-09-01T22:00:00.000Z","27.852","183679.095","371109.455","655910772","2377","2687","774168030","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:57:52.000Z","","","",""
"1.20","2024-09-01T22:00:00.000Z","27.831","183673.256","371110.165","655910772","2377","2687","774168022","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:56:47.000Z","","","",""
"1.19","2024-09-01T22:00:00.000Z","27.736","183646.477","371114.326","655910772","2377","2687","774168014","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:55:40.000Z","","","",""
"1.18","2024-09-01T22:00:00.000Z","27.965","183644.672","371114.721","655910772","2377","2687","774168006","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:54:48.000Z","","","",""
"1.17","2024-09-01T22:00:00.000Z","27.963","183614.52","371108.474","655910772","2377","2687","774168000","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:52:08.000Z","","","",""
"1.16","2024-09-01T22:00:00.000Z","27.866","183698.086","371021.68","655910772","2377","2687","774167990","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:51:14.000Z","","","",""
"1.15","2024-09-01T22:00:00.000Z","27.7892","183703.039","371032.886","655910772","2377","2687","774167982","2024-09-02T13:48:05.000Z","rob","2024-09-02T18:50:17.000Z","","","",""
"1.14","2024-09-01T22:00:00.000Z","27.79","183702.65","371047.414","655910772","2377","2687","774167974","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:49:25.000Z","","","",""
"1.12","2024-09-01T22:00:00.000Z","27.673","183703.785","371062.575","655910772","2377","2687","774167966","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:47:48.000Z","","","",""
"1.11","2024-09-01T22:00:00.000Z","27.954","183673.819","371079.25","655910772","2377","2687","774167958","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:46:49.000Z","","","",""
"1.10","2024-09-01T22:00:00.000Z","27.627","183661.885","371078.982","655910772","2377","2687","774167948","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:45:54.000Z","","","",""
"1.09","2024-09-01T22:00:00.000Z","27.5","183652.51","371081.128","655910772","2377","2687","774167938","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:45:00.000Z","","","",""
"1.08","2024-09-01T22:00:00.000Z","27.909","183644.592","371078.815","655910772","2377","2687","774167930","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:44:03.000Z","","","",""
"1.07","2024-09-01T22:00:00.000Z","27.971","183678.958","371062.987","655910772","2377","2687","774167920","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:42:51.000Z","","","",""
"1.06","2024-09-01T22:00:00.000Z","27.962","183690.401","371087.121","655910772","2377","2687","774167910","2024-09-02T13:48:04.000Z","rob","2024-09-02T18:39:52.000Z","","","",""
"1.13","2024-09-01T22:00:00.000Z","27.645","183703.766","371057.461","655910772","2377","2687","774164975","2024-09-02T13:34:00.000Z","Sander","2024-09-02T18:48:31.000Z","","","",""
"1.05","2024-09-01T22:00:00.000Z","27.85","183685.679","371077.011","655910772","2377","2687","774122376","2024-09-02T08:13:12.000Z","Sander","2024-09-02T18:38:30.000Z","","","",""
"1.04","2024-09-01T22:00:00.000Z","27.881","183680.728","371043.516","655910772","2377","2592","774122366","2024-09-02T08:13:12.000Z","Sander","2024-09-02T18:37:24.000Z","","","",""
"1.03","2024-09-01T22:00:00.000Z","27.847","183672.415","371035.288","655910772","2377","2592","774122356","2024-09-02T08:13:12.000Z","Sander","2024-09-02T18:26:59.000Z","","","",""
"1.02","2024-09-01T22:00:00.000Z","27.78","183667.665","371029.046","655910772","2377","2562","774122349","2024-09-02T08:13:12.000Z","Sander","2024-09-02T18:25:07.000Z","","","",""
"1.01","2024-09-01T22:00:00.000Z","28.036","183664.363","371021.49","655910772","2377","2562","774122341","2024-09-02T08:13:12.000Z","Sander","2024-09-02T18:22:06.000Z","","","",""
"LAW004_O","2024-08-27T22:00:00.000Z","-3.463","113888.555","453076.757","499169433","17665869","2687","771483170","2024-08-30T14:17:33.000Z","","","","","",""
"BETU20002","2022-03-03T23:00:00.000Z","8.747","184235.614","432921.187","329623082","2382","2592","771451210","2024-08-30T11:11:07.000Z","Jon Mensink","","0","","",""
"BETU20020","2022-02-20T23:00:00.000Z","8.262","176470.865","434921.444","329623082","2382","2592","771451183","2024-08-30T11:11:07.000Z","Jon Mensink","","1.09","","",""
"BETU20018","2022-02-20T23:00:00.000Z","8.747","184235.414","432920.108","329623082","2382","2592","771451158","2024-08-30T11:11:07.000Z","Jon Mensink","","0.47","","",""
"BETU20025","2022-02-09T23:00:00.000Z","5.794","162730.217","440937.486","329623082","2382","2592","771451133","2024-08-30T11:11:06.000Z","Jon Mensink","","0.85","","",""
"BENL20042","2022-02-09T23:00:00.000Z","1.382","138185.43","426478.489","329623082","2382","2592","771451106","2024-08-30T11:11:06.000Z","Jon Mensink","","0.71","","",""
"BOMW20028","2022-02-08T23:00:00.000Z","1.061","134002.198","424188.078","329623082","2382","2592","771451075","2024-08-30T11:11:06.000Z","Jon Mensink","","0.25","","",""
"BOMW20027","2022-02-08T23:00:00.000Z","2.431","143354.752","423477.705","329623082","2382","2592","771451048","2024-08-30T11:11:06.000Z","Jon Mensink","","0.61","","",""
"BOMW20024","2022-02-06T23:00:00.000Z","2.116","139700.628","421456.172","329623082","2382","2592","771451014","2024-08-30T11:11:06.000Z","Jon Mensink","","1.14","","",""
"BENL20040","2022-02-06T23:00:00.000Z","3.393","148280.921","428461.49","329623082","2382","2592","771450984","2024-08-30T11:11:06.000Z","Jon Mensink","","1.11","","",""
"ALMB20017","2022-02-01T23:00:00.000Z","1.478","130395.532","415030.616","329623082","2382","2592","771450953","2024-08-30T11:11:06.000Z","Jon Mensink","","1.77","","",""
"ALMB20016","2022-02-01T23:00:00.000Z","-0.019","121980.446","418050.936","329623082","2382","2592","771450919","2024-08-30T11:11:06.000Z","Jon Mensink","","0.43","","",""
"ALMB20015","2022-01-31T23:00:00.000Z","1.913","135176.646","418441.471","329623082","2382","2592","771450881","2024-08-30T11:11:06.000Z","Jon Mensink","","1.72","","",""
"BOMW20025","2022-01-31T23:00:00.000Z","2.371","143581.492","419025.179","329623082","2382","2592","771450859","2024-08-30T11:11:06.000Z","Jon Mensink","","0.88","","",""
"BENL20044","2022-01-31T23:00:00.000Z","0.286","138785.513","436130.752","329623082","2382","2592","771450826","2024-08-30T11:11:06.000Z","Jon Mensink","","0.28","","",""
"BETU20024","2022-01-17T23:00:00.000Z","3.302","156657.134","438868.417","329623082","2382","2592","771450801","2024-08-30T11:11:06.000Z","Jon Mensink","","0.15","","",""
"BENL20039","2022-01-17T23:00:00.000Z","2.325","141865.685","430841.789","329623082","2382","2592","771450778","2024-08-30T11:11:06.000Z","Jon Mensink","","1.92","","",""
"BOMW20026","2022-01-17T23:00:00.000Z","2.812","149466.201","418799.823","329623082","2382","2592","771450753","2024-08-30T11:11:06.000Z","Jon Mensink","","0.8","","",""
"BETU20019","2022-01-16T23:00:00.000Z","5.134","162153.474","435128.462","329623082","2382","2592","771450708","2024-08-30T11:11:06.000Z","Jon Mensink","","0.52","","",""
"BETU20021","2022-01-16T23:00:00.000Z","7.481","175807.2","439774.02","329623082","2382","2592","771450679","2024-08-30T11:11:05.000Z","Jon Mensink","","0.83","","",""
"MAWA20033","2022-01-16T23:00:00.000Z","7.869","176491.378","431884.35","329623082","2382","2592","771450650","2024-08-30T11:11:05.000Z","Jon Mensink","","1.31","","",""
"BETU20022","2021-12-22T23:00:00.000Z","10.5223","196311.087","433495.551","329623082","2382","2592","771450620","2024-08-30T11:11:05.000Z","Jon Mensink","","0.63","","",""
"BETU20023","2021-12-22T23:00:00.000Z","8.523","185205.765","439047.054","329623082","2382","2592","771450591","2024-08-30T11:11:05.000Z","Jon Mensink","","1.21","","",""
"MAWA20034","2021-12-22T23:00:00.000Z","5.691","172640.331","431248.978","329623082","2382","2592","771450557","2024-08-30T11:11:05.000Z","Jon Mensink","","0.33","","",""
"MAWA20036","2021-12-20T23:00:00.000Z","5.892","166507.808","429339.341","329623082","2382","2592","771450532","2024-08-30T11:11:05.000Z","Jon Mensink","","1.08","","",""
"MAWA20035","2021-12-20T23:00:00.000Z","4.368","160775.605","431443.556","329623082","2382","2592","771450496","2024-08-30T11:11:05.000Z","Jon Mensink","","0.04","","",""
"BOMW20014","2020-12-22T23:00:00.000Z","2.749","147540.367","423689.769","21866578","2377","2692","771449062","2024-08-30T10:59:59.000Z","Veldwerker","","","","",""
"BV-RAAM-0018","2022-02-10T23:00:00.000Z","9.254","183334.842","415513.774","95300399","2382","2592","761062697","2024-08-20T11:15:50.000Z","Jon Mensink","2024-08-20T14:09:35.000Z","","","",""
"BV-RAAM-00181","2022-02-10T23:00:00.000Z","9.254","183334.842","415513.774","761060204","2382","2592","761062664","2024-08-20T11:15:49.000Z","Jon Mensink","","","","",""
"BV-RAAM-0018","2022-02-10T23:00:00.000Z","9.254","183334.842","415513.774","761060204","2382","2592","761060358","2024-08-20T11:04:45.000Z","Jon Mensink","2024-08-20T11:13:38.000Z","","","",""
"BOVO005_2","2022-07-12T22:00:00.000Z","19.832","173936.961","412944.658","95300399","2377","2592","760185807","2024-08-19T19:56:49.000Z","Jon Mensink","","","","",""
"BOVO003_G","2016-04-05T22:00:00.000Z","17.361","177260","411526","95300399","2377","2692","760184170","2024-08-19T19:24:48.000Z","Veldwerker","","","","",""
"BOVO002_G","2016-04-05T22:00:00.000Z","20.451","174578","410705","95300399","2377","2537","760184146","2024-08-19T19:24:48.000Z","Veldwerker","","","","",""
"BOVO014_G","2016-04-05T22:00:00.000Z","10.927","186823","409823","95300399","2377","","760184120","2024-08-19T19:24:48.000Z","Veldwerker","","","","",""
"BOVO005_G","2016-04-04T22:00:00.000Z","19.73","174051","412396","95300399","2377","2537","760184108","2024-08-19T19:24:48.000Z","Veldwerker","","","","",""
"BV-LAND-EVAP","2023-04-24T22:00:00.000Z","19.809","180048.317","405009.553","95300399","2382","2592","760163126","2024-08-19T13:49:26.000Z","Jon Mensink","2024-08-19T13:52:19.000Z","","","",""
"BV-NIST-EVAP","2023-04-24T22:00:00.000Z","9.828","166528.658","410479.765","95300399","2382","2592","760163110","2024-08-19T13:49:26.000Z","Jon Mensink","","","","",""
"BV-RAAM-0026","2023-03-01T23:00:00.000Z","10.067","180208.3","414486.838","95300399","2382","2592","760163091","2024-08-19T13:49:26.000Z","Jon Mensink","","","","",""
